Full_TRT,Pop,trt,egg,tad,loc,ind,DateColl,JulDateCol,Date_Hatch,Jul_hatch,Date_AccStart,JulDate_AccStart,Age_Start,outcome,Date_death,Jul_Death,Date_metamorph,Jul_metamorph,time,Cause,MM_total,MM_tail,MM_weight,Final_date,Jul_Final,Final_SVL,Final_weight,observer,,
4-6-CSI-5,CSI,foursix,4,6,coastal,5,21-Jun,42907.00,6/25/17,42911.00,5-Jul,42921.00,14.00,md,8-Aug,42955,5-Aug,42952.00,42952,u,50.42,32.26,0.663,,,,,sammy,,
4-8-CSI-1,CSI,foureight,4,8,coastal,1,21-Jun,42907.00,6/25/17,42911.00,5-Jul,42921.00,14.00,d,28-Jul,42944,,,42944,,,,,,,,,,,
4-8-CSI-2,CSI,foureight,4,8,coastal,2,21-Jun,42907.00,6/25/17,42911.00,5-Jul,42921.00,14.00,d,15-Jul,42931,,,42931,,,,,,,,,,,
4-8-CSI-3,CSI,foureight,4,8,coastal,3,21-Jun,42907.00,6/25/17,42911.00,5-Jul,42921.00,14.00,d,30-Aug,42977,,,42977,n,,,,,,,,,,
4-8-CSI-4,CSI,foureight,4,8,coastal,4,21-Jun,42907.00,6/25/17,42911.00,5-Jul,42921.00,14.00,d,13-Jul,42929,,,42929,n,,,,,,,,,,
4-8-CSI-5,CSI,foureight,4,8,coastal,5,21-Jun,42907.00,6/25/17,42911.00,5-Jul,42921.00,14.00,d,10-Jul,42926,,,42926,,,,,,,,,,,
0-0-DQ-1,DQ,zerozero,0,0,coastal,1,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,22-Aug,42969.00,42969,,53.15,35.92,1.017,27-Aug,42974.00,18.73,0.542,,,
0-0-DQ-2,DQ,zerozero,0,0,coastal,2,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,24-Aug,42971.00,42971,,49.32,33.55,0.805,27-Aug,42974.00,18.26,0.502,,,
0-0-DQ-3,DQ,zerozero,0,0,coastal,3,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,24-Aug,42971.00,42971,,52.26,36.29,0.971,28-Aug,42975.00,21.04,0.555,,,
0-0-DQ-4,DQ,zerozero,0,0,coastal,4,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,51.51,34.05,0.869,29-Aug,42976.00,20.17,0.523,,,
0-0-DQ-5,DQ,zerozero,0,0,coastal,5,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,22-Aug,42969.00,42969,,45.61,28.44,0.756,25-Aug,42972.00,19.14,0.499,,,
0-0-DQ-6,DQ,zerozero,0,0,coastal,6,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,27-Aug,42974.00,42974,,55.76,35.95,0.986,31-Aug,42978.00,19.7,0.602,,,
0-0-DQ-7,DQ,zerozero,0,0,coastal,7,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,23-Aug,42970.00,42970,,49.85,32.61,0.916,27-Aug,42974.00,18.66,0.499,,,
0-0-DQ-8,DQ,zerozero,0,0,coastal,8,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,54.66,36.31,0.915,28-Aug,42975.00,20.44,0.575,,,
0-0-DQ-9,DQ,zerozero,0,0,coastal,9,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,24-Aug,42971.00,42971,,50.45,33.67,0.881,29-Aug,42976.00,18.85,0.453,,,
0-0-DQ-10,DQ,zerozero,0,0,coastal,10,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,22-Aug,42969.00,42969,,52.06,33.25,0.805,25-Aug,42972.00,18.26,0.504,,,
0-0-DQ-11,DQ,zerozero,0,0,coastal,11,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,22-Aug,42969.00,42969,,53.76,38,0.894,26-Aug,42973.00,19.8,0.525,,,
0-0-DQ-12,DQ,zerozero,0,0,coastal,12,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
0-0-DQ-13,DQ,zerozero,0,0,coastal,13,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
0-0-DQ-14,DQ,zerozero,0,0,coastal,14,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
0-0-DQ-15,DQ,zerozero,0,0,coastal,15,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,23-Aug,42970.00,42970,,51.39,33.6,1.047,27-Aug,42974.00,20.65,0.608,,,
0-4-DQ-1,DQ,zerofour,0,4,coastal,1,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,26-Aug,42973.00,42973,,53.59,36.96,0.845,30-Aug,42977.00,19.49,0.534,,,
0-4-DQ-2,DQ,zerofour,0,4,coastal,2,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,26-Aug,42973.00,42973,,52.38,34.67,0.866,29-Aug,42976.00,19.69,0.563,,,
0-4-DQ-3,DQ,zerofour,0,4,coastal,3,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,50.96,33.19,0.833,28-Aug,42975.00,19.09,0.512,,,
0-4-DQ-4,DQ,zerofour,0,4,coastal,4,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,53.58,35.74,0.95,30-Aug,42977.00,18.67,0.506,,,
0-4-DQ-5,DQ,zerofour,0,4,coastal,5,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,57.95,39.51,1.056,28-Aug,42975.00,19.61,0.628,,,
0-4-DQ-6,DQ,zerofour,0,4,coastal,6,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,23-Aug,42970.00,42970,,57.37,39.18,0.899,27-Aug,42974.00,18.28,0.518,,,
0-4-DQ-7,DQ,zerofour,0,4,coastal,7,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,27-Aug,42974.00,42974,,52.76,34.98,0.893,31-Aug,42978.00,18.34,0.503,,,
0-4-DQ-8,DQ,zerofour,0,4,coastal,8,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,46.03,30.86,0.779,29-Aug,42976.00,17.54,0.441,,,
0-4-DQ-9,DQ,zerofour,0,4,coastal,9,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,24-Aug,42971.00,42971,,55.42,40.44,0.988,27-Aug,42974.00,20.23,0.591,,,
0-4-DQ-10,DQ,zerofour,0,4,coastal,10,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,53.62,36.28,0.89,28-Aug,42975.00,20.94,0.555,,,
0-4-DQ-11,DQ,zerofour,0,4,coastal,11,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
0-4-DQ-12,DQ,zerofour,0,4,coastal,12,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,26-Aug,42973.00,42973,,52.9,36.61,0.898,30-Aug,42977.00,19.56,0.515,,,
0-4-DQ-13,DQ,zerofour,0,4,coastal,13,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
0-4-DQ-14,DQ,zerofour,0,4,coastal,14,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
0-4-DQ-15,DQ,zerofour,0,4,coastal,15,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,22-Aug,42969.00,42969,,51.23,37.81,0.893,25-Aug,42972.00,19.77,0.501,,,
0-6-DQ-1,DQ,zerosix,0,6,coastal,1,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,52.73,37.62,0.771,29-Aug,42976.00,17.71,0.445,,,
0-6-DQ-2,DQ,zerosix,0,6,coastal,2,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,30-Aug,42977.00,42977,,56.12,38.6,1.029,3-Sep,42981.00,20,0.611,,,
0-6-DQ-3,DQ,zerosix,0,6,coastal,3,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,8-Sep,42986.00,42986,,54.28,37.15,1.015,12-Sep,42990.00,18.01,0.651,,,
0-6-DQ-4,DQ,zerosix,0,6,coastal,4,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,3-Sep,42981.00,42981,,54.3,35.09,1.115,7-Sep,42985.00,20.34,0.606,,,
0-6-DQ-5,DQ,zerosix,0,6,coastal,5,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,30-Aug,42977,,,42977,n,,,,,,,,,,
0-8-DQ-1,DQ,zeroeight,0,8,coastal,1,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,9-Aug,42956,,,42956,u,,,,,,,,,,
0-8-DQ-2,DQ,zeroeight,0,8,coastal,2,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,10-Aug,42957,,,42957,u,,,,,,,,,,
0-8-DQ-3,DQ,zeroeight,0,8,coastal,3,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,5-Aug,42952,,,42952,u,,,,,,,,,,
0-8-DQ-4,DQ,zeroeight,0,8,coastal,4,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,26-Jul,42942,,,42942,n,,,,,,,,,,
0-8-DQ-5,DQ,zeroeight,0,8,coastal,5,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,6-Aug,42953,,,42953,,,,,,,,,,"Guessing on exact date because it wasn't written down- have it within the week, butpicked middle date to hedge bets",
4-0-DQ-1,DQ,fourzero,4,0,coastal,1,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,22-Aug,42969.00,42969,,47.25,30.91,0.752,25-Aug,42972.00,19.79,0.486,,,
4-0-DQ-2,DQ,fourzero,4,0,coastal,2,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,22-Aug,42969.00,42969,,47.15,30.55,0.66,25-Aug,42972.00,18.36,0.438,,,
4-0-DQ-3,DQ,fourzero,4,0,coastal,3,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,12-Aug,42959,,,42959,u,,,,,,,,,,
4-0-DQ-4,DQ,fourzero,4,0,coastal,4,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,22-Aug,42969.00,42969,,48.3,32.4,0.753,26-Aug,42973.00,18.72,0.45,,,
4-0-DQ-5,DQ,fourzero,4,0,coastal,5,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,22-Aug,42969.00,42969,,45.86,29.32,0.82,25-Aug,42972.00,18.12,0.473,,,
4-0-DQ-6,DQ,fourzero,4,0,coastal,6,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,21-Aug,42968.00,42968,,46.75,28.64,0.784,25-Aug,42972.00,17.59,0.44,,,
4-0-DQ-7,DQ,fourzero,4,0,coastal,7,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,23-Aug,42970.00,42970,,47.73,31.57,0.778,27-Aug,42974.00,18.77,0.461,,,
4-0-DQ-8,DQ,fourzero,4,0,coastal,8,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,22-Aug,42969.00,42969,,44.56,30.08,0.73,27-Aug,42974.00,16.77,0.43,,,
4-0-DQ-9,DQ,fourzero,4,0,coastal,9,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,24-Aug,42971.00,42971,,51.11,34.29,0.94,29-Aug,42976.00,18,0.516,,,
4-0-DQ-10,DQ,fourzero,4,0,coastal,10,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,24-Aug,42971.00,42971,,46.88,33.42,0.808,28-Aug,42975.00,19.39,0.497,,,
4-0-DQ-11,DQ,fourzero,4,0,coastal,11,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
4-0-DQ-12,DQ,fourzero,4,0,coastal,12,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
4-0-DQ-13,DQ,fourzero,4,0,coastal,13,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,23-Aug,42970.00,42970,,51.01,32.43,0.977,27-Aug,42974.00,18.65,0.578,,,
4-0-DQ-14,DQ,fourzero,4,0,coastal,14,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
4-0-DQ-15,DQ,fourzero,4,0,coastal,15,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,23-Aug,42970.00,42970,,41.57,25.51,0.625,26-Aug,42973.00,17.25,0.408,,,
4-4-DQ-1,DQ,fourfour,4,4,coastal,1,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,23-Aug,42970.00,42970,,52.47,36.98,0.756,27-Aug,42974.00,18.8,0.4,,,
4-4-DQ-2,DQ,fourfour,4,4,coastal,2,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,50.86,32.98,0.845,29-Aug,42976.00,18.64,0.531,,,
4-4-DQ-3,DQ,fourfour,4,4,coastal,3,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,24-Aug,42971.00,42971,,50.45,34.15,0.861,27-Aug,42974.00,17.85,0.525,,,
4-4-DQ-4,DQ,fourfour,4,4,coastal,4,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,md,27-Aug,42974,24-Aug,42971.00,42971,u,53.3,39.47,0.846,,,,,,,
4-4-DQ-5,DQ,fourfour,4,4,coastal,5,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,27-Aug,42974.00,42974,,52.93,33.98,0.927,2-Sep,42980.00,18.18,0.524,,,
4-4-DQ-6,DQ,fourfour,4,4,coastal,6,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,27-Aug,42974.00,42974,,54.58,38.14,0.933,31-Aug,42978.00,18.88,0.531,,,
4-4-DQ-7,DQ,fourfour,4,4,coastal,7,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,27-Aug,42974.00,42974,,55.23,37.63,1.008,31-Aug,42978.00,19.16,0.605,,,
4-4-DQ-8,DQ,fourfour,4,4,coastal,8,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,49.25,34.06,0.81,28-Aug,42975.00,18.69,0.525,,,
4-4-DQ-9,DQ,fourfour,4,4,coastal,9,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,29-Aug,42976.00,42976,,53.61,37.6,0.839,2-Sep,42980.00,18.49,0.558,,,
4-4-DQ-10,DQ,fourfour,4,4,coastal,10,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,51.35,34.01,0.921,29-Aug,42976.00,19.66,0.553,,,
4-4-DQ-11,DQ,fourfour,4,4,coastal,11,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
4-4-DQ-12,DQ,fourfour,4,4,coastal,12,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,51.19,35.41,0.901,30-Aug,42977.00,19.69,0.512,,,
4-4-DQ-13,DQ,fourfour,4,4,coastal,13,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,20-Aug,42967.00,42967,,50.1,31.92,0.883,24-Aug,42971.00,19.31,0.506,,,
4-4-DQ-14,DQ,fourfour,4,4,coastal,14,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
4-4-DQ-15,DQ,fourfour,4,4,coastal,15,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,a,,,,,,,,,,,,,,,,
4-6-DQ-1,DQ,foursix,4,6,coastal,1,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,31-Aug,42978.00,42978,,54.21,36.96,0.934,4-Sep,42982.00,19.37,0.584,,club leg,
4-6-DQ-2,DQ,foursix,4,6,coastal,2,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,25-Aug,42972.00,42972,,47.3,28.84,0.714,28-Aug,42975.00,17.85,0.421,,,
4-6-DQ-3,DQ,foursix,4,6,coastal,3,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,1-Sep,42979.00,42979,,50.13,34.47,0.833,5-Sep,42983.00,17.31,0.461,,club leg,
4-6-DQ-4,DQ,foursix,4,6,coastal,4,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,m,,,29-Aug,42976.00,42976,,52.33,35.27,0.933,3-Sep,42981.00,18.12,0.542,,,
4-6-DQ-5,DQ,foursix,4,6,coastal,5,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,5-Aug,42952,,,42952,u,,,,,,,,,,
4-8-DQ-1,DQ,foureight,4,8,coastal,1,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,26-Jul,42942,,,42942,n,,,,,,,,,,
4-8-DQ-2,DQ,foureight,4,8,coastal,2,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,5-Aug,42952,,,42952,u,,,,,,,,,,
4-8-DQ-3,DQ,foureight,4,8,coastal,3,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,9-Aug,42956,,,42956,u,,,,,,,,,,
4-8-DQ-4,DQ,foureight,4,8,coastal,4,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,10-Aug,42957,,,42957,u,,,,,,,,,,
4-8-DQ-5,DQ,foureight,4,8,coastal,5,11-Jul,42927.00,7/14/17,42930.00,25-Jul,42941.00,14.00,d,7-Aug,42954,,,42954,u,,,,,,,,,,
0-0-BOD-1,BOD,zerozero,0,0,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,43.08,28.12,0.587,13-Aug,42960.00,17.01,0.371,sammy,,
0-0-BOD-2,BOD,zerozero,0,0,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,40.72,28.26,0.46,13-Aug,42960.00,17.19,0.29,sammy,,
0-0-BOD-3,BOD,zerozero,0,0,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,12-Aug,42959.00,42959,,43.97,27.16,0.529,15-Aug,42962.00,17.57,0.32,,,
0-0-BOD-4,BOD,zerozero,0,0,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,8-Aug,42955.00,42955,,49.31,32.24,0.587,11-Aug,42958.00,16.92,0.323,sammy,,
0-0-BOD-5,BOD,zerozero,0,0,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,12-Aug,42959,9-Aug,42956.00,42956,,41.65,25.55,0.547,,,,,sammy,,
0-0-BOD-6,BOD,zerozero,0,0,coastal,6,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,43.94,30.24,0.509,13-Aug,42960.00,16.34,0.324,sammy,,
0-0-BOD-7,BOD,zerozero,0,0,coastal,7,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,8-Aug,42955.00,42955,,43.6,30.31,0.538,11-Aug,42958.00,16.87,0.313,sammy,,
0-0-BOD-8,BOD,zerozero,0,0,coastal,8,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,44.11,32.45,0.375,14-Aug,42961.00,17.51,0.348,sammy,,
0-0-BOD-9,BOD,zerozero,0,0,coastal,9,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,42.74,27.3,0.56,12-Aug,42959.00,17.96,0.319,sammy,,
0-0-BOD-10,BOD,zerozero,0,0,coastal,10,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,43.45,26.03,0.686,13-Aug,42960.00,18.07,0.379,sammy,,
0-0-BOD-11,BOD,zerozero,0,0,coastal,11,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-0-BOD-12,BOD,zerozero,0,0,coastal,12,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-0-BOD-13,BOD,zerozero,0,0,coastal,13,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-0-BOD-14,BOD,zerozero,0,0,coastal,14,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,12-Aug,42959,10-Aug,42957.00,42957,,43.56,29.95,0.542,,,,,,,
0-0-BOD-15,BOD,zerozero,0,0,coastal,15,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,8-Aug,42955,6-Aug,42953.00,42953,,42.69,26.6,0.51,,,,,sammy,,
0-4-BOD-1,BOD,zerofour,0,4,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,47.25,32.79,0.569,13-Aug,42960.00,16.61,0.331,,,
0-4-BOD-2,BOD,zerofour,0,4,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,49.55,36.66,0.683,12-Aug,42959.00,18.43,0.399,sammy,,
0-4-BOD-3,BOD,zerofour,0,4,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,8-Aug,42955.00,42955,,50.64,36.3,0.623,11-Aug,42958.00,18.15,0.346,sammy,,
0-4-BOD-4,BOD,zerofour,0,4,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,7-Aug,42954.00,42954,,46.9,32.56,0.551,10-Aug,42957.00,17.69,0.328,sammy,,
0-4-BOD-5,BOD,zerofour,0,4,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,8-Aug,42955.00,42955,,49.3,32.5,0.576,11-Aug,42958.00,17.86,0.375,sammy,,
0-4-BOD-6,BOD,zerofour,0,4,coastal,6,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,9-Aug,42956,7-Aug,42954.00,42954,,48.99,35.46,0.612,,,,,sammy,,
0-4-BOD-7,BOD,zerofour,0,4,coastal,7,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,51.58,32.24,0.626,12-Aug,42959.00,18.17,0.382,sammy,,
0-4-BOD-8,BOD,zerofour,0,4,coastal,8,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,48.61,34.47,0.61,15-Aug,42962.00,17.74,0.339,,,
0-4-BOD-9,BOD,zerofour,0,4,coastal,9,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,51.75,35.84,0.654,14-Aug,42961.00,19.53,0.428,sammy,,
0-4-BOD-10,BOD,zerofour,0,4,coastal,10,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,49.21,34.6,0.724,15-Aug,42962.00,19.02,0.404,sammy,,
0-4-BOD-11,BOD,zerofour,0,4,coastal,11,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-4-BOD-12,BOD,zerofour,0,4,coastal,12,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,51.03,36.15,0.658,12-Aug,42959.00,19.6,0.402,sammy,,
0-4-BOD-13,BOD,zerofour,0,4,coastal,13,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,8-Aug,42955.00,42955,,49.55,33.54,0.648,11-Aug,42958.00,18.09,0.397,sammy,,
0-4-BOD-14,BOD,zerofour,0,4,coastal,14,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-4-BOD-15,BOD,zerofour,0,4,coastal,15,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-6-BOD-1,BOD,zerosix,0,6,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,16-Aug,42963.00,42963,,49.8,33.24,0.603,20-Aug,42967.00,17.66,0.339,,,
0-6-BOD-2,BOD,zerosix,0,6,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,12-Aug,42959.00,42959,,45.51,31.39,0.524,15-Aug,42962.00,16.71,0.308,,,
0-6-BOD-3,BOD,zerosix,0,6,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,47.81,34.38,0.596,14-Aug,42961.00,17.11,0.368,sammy,,
0-6-BOD-4,BOD,zerosix,0,6,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,12-Aug,42959.00,42959,,45.68,29.32,0.518,15-Aug,42962.00,18.28,0.352,,,
0-6-BOD-5,BOD,zerosix,0,6,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,46.6,32.7,0.678,15-Aug,42962.00,17.77,0.351,,,
0-8-BOD-1,BOD,zeroeight,0,8,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,12-Aug,42959,,,42959,,,,,,,,,,,
0-8-BOD-2,BOD,zeroeight,0,8,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,25-Aug,42972,24-Aug,42971.00,42971,n,40.73,25.9,0.653,,,,,,,
0-8-BOD-3,BOD,zeroeight,0,8,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,25-Aug,42972,,,42972,n,,,,,,,,,kinked tail,
0-8-BOD-4,BOD,zeroeight,0,8,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,22-Jul,42938,,,42938,n,,,,,,,,,,
